등록번호,학원명,지역,주소,학년상태,공시학년,과목별학년,이전공개학년,등록근거,보류문구,후기검토단서,기존순위대상,점검일
1000035264,가나어학학원,banpo,서울특별시 서초구 신반포로 195,미확인,,"{""english"": """"}",,[],[],{},아니오,2026-09-19
3000020108,가람과학교습소,banpo,서울특별시 서초구 고무래로 32,미확인,,"{""science"": """"}",,[],[],{},아니오,2026-09-19
3000019582,가슴시각미술교습소,banpo,서울특별시 서초구 신반포로 100,미확인,,"{""arts"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000041161,가인서초학종관학원,banpo,서울특별시 서초구 효령로 208,미확인,,"{""general"": """"}",,[],[],{},아니오,2026-09-19
3000048762,가인프라임관학원,banpo,서울특별시 서초구 반포대로 287,미확인,,"{""general"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
22836,가인학원,banpo,서울특별시 서초구 서초중앙로31길 12,미확인,,"{""general"": """"}",,[],[],"{""middle"": 3, ""high"": 4}",아니오,2026-09-19
3000034377,강남샘(SEM)리딩트리영어학원,banpo,서울특별시 서초구 서운로 207,미확인,,"{""english"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000025933,강남스즈키음악학원,banpo,서울특별시 서초구 사임당로 101,미확인,,"{""arts"": """"}",,[],[],{},아니오,2026-09-19
3000033211,강남정일학원,banpo,서울특별시 서초구 사임당로17길 68,미확인,,"{""general"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000046612,갤러리엠미술아뜰리에미술교습소,banpo,서울특별시 서초구 잠원로12길 6,미확인,,"{""arts"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000016668,경선식에듀원격학원,banpo,서울특별시 서초구 서초중앙로 56,미확인,,"{""general"": """"}",,[],[],{},아니오,2026-09-19
3000019767,고도문예창작학원,banpo,서울특별시 서초구 서초중앙로18길 43,미확인,,"{""general"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000022564,고수학학원,banpo,서울특별시 서초구 서초중앙로 229,미확인,,"{""math"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000048638,고트(GOAT)연기학원,banpo,서울특별시 서초구 강남대로 517,미확인,,"{""etc"": """"}",,[],[],{},아니오,2026-09-19
3000024777,공간수학교습소,banpo,서울특별시 서초구 신반포로 195,미확인,,"{""math"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000026223,과학의진수학원,banpo,서울특별시 서초구 신반포로 177,미확인,,"{""math"": """", ""science"": """"}",,[],[],{},아니오,2026-09-19
3000017242,관인뮤직트리음악학원,banpo,서울특별시 서초구 신반포로 100,미확인,,"{""arts"": """"}",,[],[],{},아니오,2026-09-19
3000029898,광태수학학원,banpo,서울특별시 서초구 신반포로 219,미확인,,"{""math"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000043564,교대위드피아노학원,banpo,서울특별시 서초구 반포대로28길 31,미확인,,"{""arts"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000050182,구조미술학원,banpo,서울특별시 서초구 강남대로91길 8,미확인,,"{""arts"": """"}",,[],[],{},아니오,2026-09-19
3000054323,국어생각국어교습소,banpo,서울특별시 서초구 잠원로4길 50,미확인,,"{""korean"": """"}",,[],[],{},아니오,2026-09-19
3000015373,국어자신감국어교습소,banpo,서울특별시 서초구 신반포로 213,미확인,,"{""korean"": """"}",,[],[],{},아니오,2026-09-19
3000056210,국어장인국어교습소,banpo,서울특별시 서초구 사평대로20길 7,미확인,,"{""korean"": """"}",,[],[],{},아니오,2026-09-19
3000038403,굿스트링아카데미음악학원,banpo,서울특별시 서초구 남부순환로323길 53,미확인,,"{""arts"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000052149,궁중예악국악학원,banpo,서울특별시 서초구 효령로 428,미확인,,"{""arts"": """"}",,[],[],{},아니오,2026-09-19
28132,권박사학원,banpo,서울특별시 서초구 반포대로 300,미확인,,"{""general"": """"}",,[],[],"{""high"": 1, ""middle"": 2, ""elem_low"": 1}",아니오,2026-09-19
3000048263,그로우영어교습소,banpo,서울특별시 서초구 신반포로 165,미확인,,"{""english"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000013937,그룹티아이연기학원,banpo,서울특별시 서초구 나루터로15길 6,미확인,,"{""arts"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
31324,그린아이미술교습소,banpo,서울특별시 서초구 서초대로65길 13-10,미확인,,"{""arts"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000038884,그림담미술교습소,banpo,서울특별시 서초구 잠원로4길 50,미확인,,"{""arts"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000041867,그림숲아트미술교습소,banpo,서울특별시 서초구 사임당로 158,미확인,,"{""arts"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000033974,극예술연기학원,banpo,서울특별시 서초구 사평대로55길 140,미확인,,"{""etc"": """"}",,[],[],{},아니오,2026-09-19
3000041798,글그리다미술학원,banpo,서울특별시 서초구 효령로 403,미확인,,"{""arts"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000050279,글로벌영어교습소,banpo,서울특별시 서초구 잠원로 204,미확인,,"{""english"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000053811,기스마랭귀지아카데미영어교습소,banpo,서울특별시 서초구 반포대로 287,미확인,,"{""english"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000051686,기파랑국풀반포학원,banpo,서울특별시 서초구 반포대로 300,미확인,,"{""general"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000036729,기한성수학교습소,banpo,서울특별시 서초구 신반포로 195,미확인,,"{""math"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000051843,김대장수학전문학원,banpo,서울특별시 서초구 반포대로 287,미확인,,"{""math"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000040811,김선희국어대장국어교습소,banpo,서울특별시 서초구 신반포로3길 8,미확인,,"{""korean"": """"}",,[],[],{},아니오,2026-09-19
2361,김수희과학보습학원,banpo,서울특별시 서초구 사평대로 126,미확인,,"{""science"": """"}",,[],[],{},아니오,2026-09-19
3000051697,김앤최잘하는수학학원,banpo,서울특별시 서초구 남부순환로339길 72,미확인,,"{""math"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000034930,김해람연구소가야금병창교습소,banpo,서울특별시 서초구 사임당로 151,미확인,,"{""arts"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
17183,깨움학원,banpo,서울특별시 서초구 고무래로8길 8,미확인,,"{""general"": """"}",,[],[],{},아니오,2026-09-19
3000018722,꼭시넬그림책학원,banpo,서울특별시 서초구 서래로2길 27,미확인,,"{""etc"": """"}",,[],[],"{""elem_low"": 1}",아니오,2026-09-19
3000037137,나무아트미술교습소,banpo,서울특별시 서초구 잠원로14길 29,미확인,,"{""arts"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000046270,남경빈영어교습소,banpo,서울특별시 서초구 서운로11길 34,미확인,,"{""english"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000038515,남미숙중국어강남학원,banpo,서울특별시 서초구 서초대로77길 41,미확인,,"{""english"": """"}",,[],[],{},아니오,2026-09-19
3000025179,내담논술교습소,banpo,서울특별시 서초구 신반포로23길 41,미확인,,"{""korean"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000014317,네오스터디학원,banpo,서울특별시 서초구 신반포로 219,미확인,,"{""general"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000032411,네온댄스학원,banpo,서울특별시 서초구 강남대로 545-21,미확인,,"{""etc"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000028504,네이처탐구전문학원,banpo,서울특별시 서초구 신반포로 177,미확인,,"{""general"": """"}",,[],[],{},아니오,2026-09-19
3000051190,넥서스보컬아카데미학원,banpo,서울특별시 서초구 남부순환로325길 7,미확인,,"{""arts"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000054738,노랑잠수함미술교습소,banpo,서울특별시 서초구 잠원로 204,미확인,,"{""arts"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
7681,노블영어학원,banpo,서울특별시 서초구 고무래로 90-7,미확인,,"{""english"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
24968,노정현수학반포본원학원,banpo,서울특별시 서초구 고무래로8길 2,미확인,,"{""math"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000023136,논술및올댓역사논술교습소,banpo,서울특별시 서초구 신반포로 165,미확인,,"{""korean"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000038114,논술화랑서초학원,banpo,서울특별시 서초구 고무래로10길 26,미확인,,"{""korean"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000024159,누나영아카데미어학원,banpo,서울특별시 서초구 서초대로78길 30,미확인,,"{""english"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3463,뉴탑보습학원,banpo,서울특별시 서초구 반포대로21길 17,미확인,,"{""general"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000031750,뉴턴지니어스센터학원,banpo,서울특별시 서초구 사임당로8길 38,미확인,,"{""general"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000039053,뉴톤제스학원,banpo,서울특별시 서초구 반포대로 287,미확인,,"{""general"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000043058,뉴파인반포고특별관학원,banpo,서울특별시 서초구 서초중앙로33길 14,미확인,,"{""general"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000029097,늘바이올린교습소,banpo,서울특별시 서초구 서초중앙로 230,미확인,,"{""arts"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000043735,니즈수학교습소,banpo,서울특별시 서초구 서초중앙로24길 55,미확인,,"{""math"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000043038,다락방창작학원,banpo,서울특별시 서초구 강남대로99길 21,미확인,,"{""general"": """", ""korean"": """"}",,[],[],"{""high"": 1}",아니오,2026-09-19
3000040005,다이노잉글리쉬학원,banpo,서울특별시 서초구 남부순환로339길 63,미확인,,"{""english"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000041615,닥터정프라임영어학원,banpo,서울특별시 서초구 사임당로 143,미확인,,"{""english"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000050419,달샘수학교습소,banpo,서울특별시 서초구 신반포로 189,미확인,,"{""math"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000015870,달에서온토끼학원,banpo,서울특별시 서초구 서초중앙로 95,미확인,,"{""general"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000050878,담아트센터학원,banpo,서울특별시 서초구 주흥11길 30,미확인,,"{""etc"": """"}",,[],[],{},아니오,2026-09-19
3000038157,대치메이드세이노반포점학원,banpo,서울특별시 서초구 고무래로10길 17,미확인,,"{""general"": """"}",,[],[],{},아니오,2026-09-19
3000046344,대치서영우국어교습소,banpo,서울특별시 서초구 신반포로 213,미확인,,"{""korean"": """"}",,[],[],{},아니오,2026-09-19
17713,대치에프엠(FM)수학학원,banpo,서울특별시 서초구 효령로 214,미확인,,"{""math"": """"}",,[],[],{},아니오,2026-09-19
7771,대한건축아카데미학원,banpo,서울특별시 서초구 반포대로28길 50,미확인,,"{""general"": """"}",,[],[],{},아니오,2026-09-19
8213,대한논리논술학원,banpo,서울특별시 서초구 신반포로 205,미확인,,"{""korean"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000031300,대한논리독서논술학원,banpo,서울특별시 서초구 고무래로10길 27,미확인,,"{""korean"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000052475,더(THE)원영어교습소,banpo,서울특별시 서초구 효령로 230,미확인,,"{""english"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000039625,더국악교습소,banpo,서울특별시 서초구 잠원로 148,미확인,,"{""arts"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000054149,더똑한(The똑讀한)국어서초국어교습소,banpo,서울특별시 서초구 사임당로 143,미확인,,"{""korean"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
12649,더오름수학학원,banpo,서울특별시 서초구 고무래로10길 17,미확인,,"{""math"": """"}",,[],[],{},아니오,2026-09-19
3000034493,더올림수학학원,banpo,서울특별시 서초구 효령로 394,미확인,,"{""math"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000033207,더윈영어교습소,banpo,서울특별시 서초구 서운로 207,미확인,,"{""english"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000032345,더첼로음악교습소,banpo,서울특별시 서초구 잠원로 148,미확인,,"{""arts"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000031456,더큰생각수학학원,banpo,서울특별시 서초구 고무래로 6-3,미확인,,"{""math"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000048186,더트리니티발레아카데미학원,banpo,서울특별시 서초구 고무래로 8,미확인,,"{""arts"": """"}",,[],[],{},아니오,2026-09-19
3000029007,더피아노교습소,banpo,서울특별시 서초구 잠원로8길 25,미확인,,"{""arts"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000034170,더피아노프리미엄피아노교습소,banpo,서울특별시 서초구 서초대로51길 24,미확인,,"{""arts"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000051306,더힐즈아카데미학원,banpo,서울특별시 서초구 서래로 13,미확인,,"{""general"": """", ""english"": """"}",,[],[],{},아니오,2026-09-19
3000020863,도레미뮤직아카데미음악교습소,banpo,서울특별시 서초구 반포대로 287,미확인,,"{""arts"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000020391,도르레아트창작소미술학원,banpo,서울특별시 서초구 고무래로 90-7,미확인,,"{""arts"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000041643,독한국어원격학원,banpo,서울특별시 서초구 강남대로53길 8,미확인,,"{""korean"": """"}",,[],[],{},아니오,2026-09-19
3000052771,돌파수학서초관학원,banpo,서울특별시 서초구 서초중앙로 176,미확인,,"{""math"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
21497,동암한문교습소,banpo,서울특별시 서초구 사임당로 151,미확인,,"{""general"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000054465,된다교육입시컨설팅진학상담지도교습소,banpo,서울특별시 서초구 잠원로8길 25,미확인,,"{""general"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000039071,두개세개아동미술교습소,banpo,서울특별시 서초구 사임당로 158,미확인,,"{""arts"": """"}",초등저학년,[],[],{},아니오,2026-09-19
3000018297,두뇌가뛰어노는논술브레이닝반포점학원,banpo,서울특별시 서초구 고무래로8길 9,미확인,,"{""korean"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000031490,두드림박스(dodream box)음악교습소,banpo,서울특별시 서초구 신반포로23길 41,미확인,,"{""arts"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000027365,두쏭음악교습소,banpo,서울특별시 서초구 주흥16길 27,미확인,,"{""arts"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
3000054151,디에스에이(DSA)수학교습소,banpo,서울특별시 서초구 잠원로8길 25,미확인,,"{""math"": """"}",이전 등록부: 학년 없음,[],[],{},아니오,2026-09-19
